Date-time,px (m),py (m),pz (m),vx (m/s),vy (m/s),vz (m/s)
Wednesday January 01 2025 12:23:36,156882544685.12793,742874525874.4291,-6589076992.749126,-2447.704235821094,16998.25815810559,909.1277694201589
Wednesday January 01 2025 12:24:20,156882437897.80963,742875264204.4683,-6589037519.024989,-2472.02714358094,17016.83572593104,909.4389951575038
Wednesday January 01 2025 12:25:03,156882330082.66443,742876003143.6069,-6588998042.324497,-2496.376371979611,17035.365407015554,909.7481515374116
Wednesday January 01 2025 12:25:46,156882221618.69894,742876740121.2622,-6588958699.786662,-2520.6671649400264,17053.783109263433,910.0541768368605
Wednesday January 01 2025 12:26:30,156882111558.45166,742877481552.1499,-6588919149.010418,-2545.110948908303,17072.249017829516,910.3597303741179
Wednesday January 01 2025 12:27:13,156882000091.5573,742878226071.0812,-6588879463.161246,-2569.662776501618,17090.728362539103,910.6642214562551
Wednesday January 01 2025 12:27:57,156881888218.82736,742878967008.6891,-6588839997.604957,-2594.1026734185825,17109.055862815636,910.9649321181925
Wednesday January 01 2025 12:28:40,156881774794.95123,742879711953.9774,-6588800348.034875,-2618.680935036655,17127.419375913036,911.2649476989727
Wednesday January 01 2025 12:29:23,156881660508.33786,742880456351.1194,-6588760757.031175,-2643.2472584962416,17145.706349267195,911.5624245113971
Wednesday January 01 2025 12:30:07,156881545410.94504,742881199887.8323,-6588721241.012099,-2667.791287028002,17163.909480742957,911.8572515617011
Wednesday January 01 2025 12:30:50,156881429460.78577,742881942861.3278,-6588681783.991974,-2692.3227808616466,17182.036415344053,912.1495604718797
Wednesday January 01 2025 12:31:34,156881311584.5431,742882692088.1835,-6588642024.19137,-2717.0668460732813,17200.252933847765,912.4420138634138
Wednesday January 01 2025 12:32:17,156881192848.25186,742883440732.3542,-6588602324.610495,-2741.797750490742,17218.392300003852,912.7319242161863
Wednesday January 01 2025 12:33:00,156881073442.3539,742884187629.2782,-6588562746.762138,-2766.4769622672707,17236.426778412424,913.0188584722824
Wednesday January 01 2025 12:33:44,156880953122.8862,742884934336.0471,-6588523207.918751,-2791.1558751745833,17254.394395494593,913.3034308030408
Wednesday January 01 2025 12:34:27,156880831530.08908,742885683071.6272,-6588483590.586582,-2815.907816305192,17272.348500041127,913.5864854204341
Wednesday January 01 2025 12:35:11,156880709041.28268,742886431500.2938,-6588444018.350411,-2840.6555587020275,17290.23305210544,913.8671383893715
Wednesday January 01 2025 12:35:54,156880585257.04166,742887182049.3191,-6588404362.87269,-2865.479352431652,17308.10601156848,914.1462985608173
Wednesday January 01 2025 12:36:37,156880460426.5766,742887933184.158,-6588364705.28467,-2890.328443524023,17325.93068203885,914.4233897279677
Wednesday January 01 2025 12:37:20,156880335099.85104,742888681627.025,-6588325218.420176,-2915.094339285537,17343.629722831723,914.6972191859188
Wednesday January 01 2025 12:38:04,156880208534.40585,742889431829.7247,-6588285667.2531,-2939.9243067666284,17361.308704432035,914.9694267462612
Wednesday January 01 2025 12:38:47,156880080762.7297,742890183570.0215,-6588246063.5872,-2964.8109973639853,17378.962161772208,915.2399236083273
Wednesday January 01 2025 12:39:30,156879951591.18082,742890937947.9348,-6588206349.607652,-2989.7908446464576,17396.61559119039,915.5090934618268
Wednesday January 01 2025 12:40:14,156879821623.50525,742891691425.4192,-6588166711.572047,-3014.7466813072983,17414.18616199171,915.7756727919195
Wednesday January 01 2025 12:40:57,156879690806.54678,742892444333.736,-6588127131.870541,-3039.689430739384,17431.681956395965,916.0397921363368
Wednesday January 01 2025 12:41:40,156879558356.06708,742893201157.0353,-6588087374.865103,-3064.767653404881,17449.20694166621,916.3030161591325
Wednesday January 01 2025 12:42:23,156879425528.25436,742893954717.1991,-6588047817.570477,-3089.7434704350417,17466.594996614564,916.5628520072323
Wednesday January 01 2025 12:43:07,156879290814.36646,742894713558.7386,-6588008011.466794,-3114.900070940923,17484.043210532593,916.8222435130067
Wednesday January 01 2025 12:43:50,156879155443.75827,742895470724.9888,-6587968321.579969,-3140.006842255356,17501.391361530666,917.0788031653824
Wednesday January 01 2025 12:44:33,156879019191.6038,742896227501.814,-6587928680.292671,-3165.1063681252176,17518.66933580496,917.3329824640825
Wednesday January 01 2025 12:45:17,156878881553.0693,742896986678.5634,-6587888941.508832,-3190.2911530408196,17535.940745128893,917.5857158428729
Wednesday January 01 2025 12:46:00,156878743147.69922,742897744830.0527,-6587849284.498067,-3215.4475555263352,17553.127670462927,917.8358634184306
Wednesday January 01 2025 12:46:43,156878603794.18616,742898502966.429,-6587809656.268129,-3240.60905168081,17570.253307119012,918.0837695465484
Wednesday January 01 2025 12:47:27,156878462461.56104,742899266646.0652,-6587769766.489803,-3265.9601471316614,17587.44271650254,918.3312337421679
Wednesday January 01 2025 12:48:10,156878319889.7011,742900031805.5754,-6587729827.701385,-3291.366001034386,17604.603759264086,918.5769146348766
Wednesday January 01 2025 12:48:53,156878177012.57962,742900793459.0953,-6587690099.940387,-3316.661013497201,17621.62502605038,918.8192267375099
Wednesday January 01 2025 12:49:37,156878033029.02057,742901555910.752,-6587650358.459578,-3341.988067777443,17638.603198260753,919.0595576848972
Wednesday January 01 2025 12:50:20,156877887292.21277,742902322541.8796,-6587610427.19132,-3367.4595090444673,17655.613141234233,919.2989577477865
Wednesday January 01 2025 12:51:03,156877740673.71027,742903088736.453,-6587570546.679715,-3392.921979887213,17672.552153301942,919.5359753336438
Wednesday January 01 2025 12:51:47,156877592952.86508,742903855650.5034,-6587530656.674133,-3418.4138712180206,17689.4459248484,919.7709731381534
Wednesday January 01 2025 12:52:30,156877443804.0838,742904624949.6608,-6587490670.6145,-3443.9905515361797,17706.330941659366,920.0044542337043
Wednesday January 01 2025 12:53:14,156877293746.44913,742905393941.9147,-6587450728.443587,-3469.5625129470172,17723.148035243084,920.2355987783948
Wednesday January 01 2025 12:53:57,156877142492.66562,742906164096.828,-6587410753.783859,-3495.178603654363,17739.929406408475,920.4648510145514
Wednesday January 01 2025 12:54:40,156876990130.69473,742906934954.07,-6587370770.536702,-3520.823503004548,17756.664966861357,920.6920720057126
Wednesday January 01 2025 12:55:24,156876837127.91553,742907704163.4065,-6587330900.461669,-3546.418984110774,17773.30396737236,920.9165792832422
Wednesday January 01 2025 12:56:07,156876683301.2416,742908472672.8073,-6587291094.204835,-3571.9965370612235,17789.86735290861,921.1386658347332
Wednesday January 01 2025 12:56:50,156876527739.8807,742909245008.3756,-6587251117.405671,-3597.70680356548,17806.452464345206,921.3596321990062
Wednesday January 01 2025 12:57:33,156876372003.2519,742910013433.7764,-6587211370.409045,-3623.292219391872,17822.893340793238,921.5772713989676
Wednesday January 01 2025 12:58:17,156876214200.69858,742910787268.9357,-6587171371.12904,-3649.0630867295554,17839.38936994473,921.7942226751628
Wednesday January 01 2025 12:59:00,156876055619.13782,742911560166.8254,-6587131447.79003,-3674.808049490449,17855.804883652832,922.0086933458917
Wednesday January 01 2025 12:59:44,156875895753.6616,742912334587.872,-6587091473.242091,-3700.609041107515,17872.192228136584,922.2213696392055
Wednesday January 01 2025 13:00:27,156875734649.1722,742913110293.8588,-6587051459.841275,-3726.4581253682877,17888.546190914934,922.4321800574237
Wednesday January 01 2025 13:01:11,156875571590.2024,742913890680.3998,-6587011232.658147,-3752.4684877378477,17904.937819039864,922.6420277864709
Wednesday January 01 2025 13:01:54,156875407660.1309,742914670529.9062,-6586971060.777981,-3778.46623912626,17921.257191627905,922.849498002519
Wednesday January 01 2025 13:02:37,156875244073.06628,742915444132.1877,-6586931237.898287,-3804.2609227020625,17937.385763962986,923.0531065198682
Wednesday January 01 2025 13:03:21,156875078722.1678,742916221477.4062,-6586891249.533458,-3830.1855932405683,17953.532263520956,923.2554992429729
Wednesday January 01 2025 13:04:04,156874911825.65253,742917001487.6503,-6586851151.382494,-3856.2043383585033,17969.67371021279,923.4563741136022
Wednesday January 01 2025 13:04:47,156874744036.34024,742917781096.5149,-6586811101.11191,-3882.214866935497,17985.746538804528,923.6549376505826
Wednesday January 01 2025 13:05:31,156874575650.1726,742918558952.241,-6586771167.964935,-3908.1720304213604,18001.723282579067,923.8508604867123
Wednesday January 01 2025 13:06:14,156874405631.35287,742919339833.0264,-6586731106.620709,-3934.2352629968746,18017.70208775755,924.0453465100335
Wednesday January 01 2025 13:06:57,156874233850.68378,742920124279.6664,-6586690889.591762,-3960.4226519069985,18033.69341046931,924.2385082978085
Wednesday January 01 2025 13:07:40,156874062191.86893,742920903706.8949,-6586650956.866205,-3986.4475513179973,18049.52255388025,924.4282436637765
Wednesday January 01 2025 13:08:24,156873889223.55518,742921684647.9999,-6586610973.454189,-4012.528044842502,18065.322753181903,924.6161634353971
Wednesday January 01 2025 13:09:07,156873714515.63892,742922469007.2322,-6586570842.029674,-4038.7277479575177,18081.132118293834,924.8027107745164
Wednesday January 01 2025 13:09:50,156873538923.46774,742923252923.4874,-6586530760.2131405,-4064.917691066522,18096.872632668463,924.9869605265842
Wednesday January 01 2025 13:10:34,156873362621.20474,742924035637.095,-6586490766.677629,-4091.072451481747,18112.529378361276,925.1687466317005
Wednesday January 01 2025 13:11:17,156873185689.10913,742924816818.4768,-6586450878.03967,-4117.180963405448,18128.096220332416,925.3480094900633
Wednesday January 01 2025 13:12:00,156873006602.80478,742925603171.7861,-6586410752.074901,-4143.467299861919,18143.70648518232,925.5262779124384
Wednesday January 01 2025 13:12:43,156872827007.3186,742926387452.2125,-6586370758.546057,-4169.689283069046,18159.216144904076,925.7019020843151
Wednesday January 01 2025 13:13:26,156872647164.26474,742927168563.9817,-6586330952.98231,-4195.810200784791,18174.604267440674,925.8746638087842
Wednesday January 01 2025 13:14:10,156872465095.49796,742927955084.3206,-6586290898.318661,-4222.116876158522,18190.039715736628,926.0464563000287
Wednesday January 01 2025 13:14:53,156872281452.7936,742928744137.0768,-6586250741.347498,-4248.5131586536145,18205.465289681673,926.2166239245053
Wednesday January 01 2025 13:15:37,156872096346.29358,742929535215.8984,-6586210507.987211,-4274.982125315099,18220.870717006204,926.3850440421068
Wednesday January 01 2025 13:16:20,156871909833.00253,742930328050.4114,-6586170212.097981,-4301.514738324566,18236.250447091687,926.551648869118
Wednesday January 01 2025 13:17:03,156871722577.05792,742931119815.6167,-6586129997.21334,-4328.016437669379,18251.549744312284,926.7158473465553
Wednesday January 01 2025 13:17:47,156871535181.15897,742931908003.6301,-6586089990.397258,-4354.40321151921,18266.72081367399,926.8771438925311
Wednesday January 01 2025 13:18:30,156871346021.27072,742932699451.1516,-6586049844.536289,-4380.90390851966,18281.89542381224,927.0369442100991
Wednesday January 01 2025 13:19:14,156871154379.67487,742933497090.2499,-6586009411.295572,-4407.6167657123515,18297.12886921189,927.1958068008659
Wednesday January 01 2025 13:19:57,156870962528.19095,742934291445.9277,-6585969171.038715,-4434.224466819556,18312.240007497974,927.3518379344717
Wednesday January 01 2025 13:20:41,156870768986.81607,742935088652.8726,-6585928812.893978,-4460.932469122626,18327.345728287957,927.5062497173044
Wednesday January 01 2025 13:21:24,156870574467.0295,742935885762.4318,-6585888486.192568,-4487.6419859305615,18342.389989452917,927.6584650164369
Wednesday January 01 2025 13:22:07,156870378839.66098,742936683304.6343,-6585848164.056499,-4514.370754666038,18357.38289531856,927.8085889388287
Wednesday January 01 2025 13:22:51,156870183471.85587,742937475744.8541,-6585808125.995026,-4540.933221281183,18372.221058610838,927.9556039081335
Wednesday January 01 2025 13:23:34,156869984416.86758,742938279050.8431,-6585767565.443608,-4567.864647806683,18387.202963371696,928.10245400517
Wednesday January 01 2025 13:24:18,156869785961.19455,742939075893.7269,-6585727357.511528,-4594.584084485841,18402.005065899302,928.2459586387625
Wednesday January 01 2025 13:25:01,156869586049.95822,742939874562.5029,-6585687083.636344,-4621.369408650084,18416.781994277142,928.3876346107123
Wednesday January 01 2025 13:25:44,156869384246.94138,742940676762.6805,-6585646658.001328,-4648.277840413437,18431.56484327744,928.5277678596004
Wednesday January 01 2025 13:26:28,156869181945.44205,742941476947.3405,-6585606360.131721,-4675.123305916248,18446.251360737537,928.6653883768593
Wednesday January 01 2025 13:27:11,156868978479.39087,742942277764.3444,-6585566056.53409,-4701.9946014155985,18460.890432080556,928.8009622362586
Wednesday January 01 2025 13:27:55,156868773758.22522,742943079561.121,-6585525729.72496,-4728.903373804423,18475.48836262937,928.9345467955129
Wednesday January 01 2025 13:28:38,156868568536.48135,742943879392.6409,-6585485527.701906,-4755.750752935991,18489.991773755257,929.0656603649376
Wednesday January 01 2025 13:29:21,156868362027.93054,742944680332.2616,-6585445295.870918,-4782.639868071597,18504.456619828743,929.1948151650566
Wednesday January 01 2025 13:30:05,156868153629.38208,742945484689.2433,-6585404918.379901,-4809.648259475147,18518.924238391286,929.3223703782525
Wednesday January 01 2025 13:30:48,156867944614.5663,742946287536.2677,-6585364642.589721,-4836.610471162494,18533.305924004824,929.4475419214021
Wednesday January 01 2025 13:31:31,156867735639.85483,742947086394.51,-6585324592.513752,-4863.443185590874,18547.558002884703,929.5699701707605
Wednesday January 01 2025 13:32:14,156867525537.62656,742947885755.0936,-6585284542.75226,-4890.297201209318,18561.761105954738,929.690362099976
Wednesday January 01 2025 13:32:58,156867312125.219,742948693858.8729,-6585244080.789532,-4917.449417159786,18576.06077621245,929.8099269337616
Wednesday January 01 2025 13:33:41,156867098765.83517,742949497939.8058,-6585203845.977134,-4944.470910644845,18590.230725989222,929.9267618914781
Wednesday January 01 2025 13:34:24,156866885108.09262,742950299371.9183,-6585163769.168623,-4971.407777343426,18604.296021397215,930.0410979094597
Wednesday January 01 2025 13:35:07,156866669635.66968,742951103842.6962,-6585123565.898664,-4998.451158271635,18618.356561217897,930.1537495960705
Wednesday January 01 2025 13:35:51,156866452807.38043,742951909611.2463,-6585083323.301784,-5025.54254264246,18632.381572254562,930.2644607659003
Wednesday January 01 2025 13:36:34,156866233696.97293,742952720080.1885,-6585042871.653099,-5052.796357667842,18646.429753349214,930.3736799526159
Wednesday January 01 2025 13:37:17,156866014338.765,742953527714.1873,-6585002587.067979,-5079.959202363786,18660.37041318345,930.4803890424382
Wednesday January 01 2025 13:38:01,156865792920.52847,742954339180.9657,-6584962136.936809,-5107.25531394605,18674.31865990975,930.5854697984664
Wednesday January 01 2025 13:38:44,156865571595.6894,742955146592.3778,-6584921914.3869295,-5134.41932568334,18688.139051290495,930.6879062952637
Wednesday January 01 2025 13:39:28,156865348256.82568,742955957641.6384,-6584881536.076561,-5161.710036057625,18701.963438854204,930.788680882568
Wednesday January 01 2025 13:40:11,156865123185.075,742956771267.5576,-6584841055.058757,-5189.09176346434,18715.77318597983,930.887641924235
Wednesday January 01 2025 13:40:54,156864897241.3336,742957584346.4191,-6584800626.7746,-5216.45937509598,18729.515176236797,930.984406147146
Wednesday January 01 2025 13:41:38,156864670177.43295,742958397774.8208,-6584760206.562567,-5243.843024726552,18743.204705659213,931.0790856544576
Wednesday January 01 2025 13:42:21,156864442444.02744,742959209946.6304,-6584719874.12018,-5271.188612322626,18756.814961535572,931.1715016327639
Wednesday January 01 2025 13:43:04,156864213397.1019,742960023162.164,-6584679515.133649,-5298.5735640185085,18770.38463435287,931.2619212164857
Wednesday January 01 2025 13:43:48,156863984414.1922,742960832551.2144,-6584639371.107198,-5325.8338315680385,18783.83287283734,931.3498182242406
Wednesday January 01 2025 13:44:31,156863752635.5232,742961648208.0719,-6584598941.428976,-5353.309387152695,18797.327253496136,931.4362838579899
Wednesday January 01 2025 13:45:14,156863521347.58853,742962458562.7802,-6584558799.563443,-5380.6104793384675,18810.6763741072,931.5200923069976
Wednesday January 01 2025 13:45:57,156863287808.5604,742963273230.2687,-6584518469.109483,-5408.061007651812,18824.03884479416,931.6022462420068
Wednesday January 01 2025 13:46:41,156863052090.0518,742964091908.0055,-6584477965.360028,-5435.6508188647085,18837.408933593895,931.682687338438
Wednesday January 01 2025 13:47:24,156862816535.4023,742964906459.9667,-6584437690.768007,-5463.1057017326575,18850.65389623846,931.7606210294546
Wednesday January 01 2025 13:48:07,156862579274.4287,742965723366.7062,-6584397324.760183,-5490.644050562964,18863.879412595434,931.836678600177
Wednesday January 01 2025 13:48:51,156862340672.65018,742966541349.3035,-6584356930.622115,-5518.222755555327,18877.06452770867,931.910732101487
Wednesday January 01 2025 13:49:34,156862099969.46985,742967362986.4596,-6584316381.160222,-5545.928771801784,18890.250420253516,931.9830010913225
Wednesday January 01 2025 13:50:17,156861858943.71744,742968182200.0146,-6584275976.333021,-5573.557127388641,18903.339529270754,932.0529505500999
Wednesday January 01 2025 13:51:01,156861617179.66663,742969000426.6146,-6584235645.059995,-5601.156226170609,18916.355282872035,932.1207205969408
Wednesday January 01 2025 13:51:44,156861374386.38522,742969818658.8658,-6584195338.303433,-5628.759519726978,18929.313685970978,932.1864014822464
Wednesday January 01 2025 13:52:28,156861128775.678,742970642886.6357,-6584154761.204488,-5656.569099724007,18942.309079390452,932.2504552722229
Wednesday January 01 2025 13:53:11,156860883296.58484,742971463201.9054,-6584114401.567891,-5684.2506610659975,18955.185137468205,932.312108241867
Wednesday January 01 2025 13:53:54,156860635872.37637,742972286551.651,-6584073917.495337,-5712.038601073981,18968.05110686083,932.3718901232597
Wednesday January 01 2025 13:54:38,156860386873.38177,742973111674.8776,-6584033371.141898,-5739.890374072255,18980.886887368753,932.4296951853886
Wednesday January 01 2025 13:55:22,156860136324.60474,742973938468.68,-6583992767.654411,-5767.802509257788,18993.690626064916,932.485507260199
Wednesday January 01 2025 13:56:05,156859884212.00095,742974766959.8636,-6583952105.803072,-5795.775913618731,19006.46249378057,932.5393194852146
Wednesday January 01 2025 13:56:48,156859632006.13937,742975592326.2812,-6583911622.126068,-5823.647738598221,19019.12841271795,932.590828296578
Wednesday January 01 2025 13:57:31,156859380631.60745,742976411600.6659,-6583871461.68763,-5851.317695337905,19031.643919431277,932.6398876801406
Wednesday January 01 2025 13:58:15,156859128462.74536,742977230124.7544,-6583831362.269868,-5878.9661247866115,19044.09143323212,932.68684741418
Wednesday January 01 2025 13:58:58,156858872050.00342,742978059038.0046,-6583790778.517925,-5906.969345997238,19056.63945868155,932.7323142175785
Wednesday January 01 2025 13:59:41,156858613595.09976,742978891141.1193,-6583750063.453535,-5935.08421811183,19069.177703727353,932.7758458140181
Wednesday January 01 2025 14:00:25,156858356784.21313,742979714601.0137,-6583709795.766097,-5962.910868528174,19081.528540588275,932.8168478814819
Wednesday January 01 2025 14:01:08,156858096528.33267,742980545742.7175,-6583669177.045292,-5991.000930209136,19093.937029721095,932.8561409781707
Wednesday January 01 2025 14:01:51,156857836242.81824,742981373633.5989,-6583628741.713569,-6018.984922630272,19106.239597217565,932.8931955354886
Wednesday January 01 2025 14:02:35,156857575848.5731,742982198563.9446,-6583588475.255293,-6046.872594116802,19118.441304719745,932.9280519228554
Wednesday January 01 2025 14:03:18,156857311911.3516,742983031385.1254,-6583547848.149484,-6075.0307994801615,19130.70224976946,932.9611540663308
Wednesday January 01 2025 14:04:02,156857047565.49863,742983862173.2838,-6583507344.703304,-6103.124025481921,19142.875828028256,932.99208944195
Wednesday January 01 2025 14:04:45,156856781704.9978,742984694409.1246,-6583466795.133678,-6131.269947442078,19155.01320622016,933.0209938144546
Wednesday January 01 2025 14:05:28,156856515319.40668,742985524997.3542,-6583426350.184108,-6159.363861186088,19167.06936510694,933.0477643443892
Wednesday January 01 2025 14:06:12,156856248294.19525,742986354313.4917,-6583385991.37961,-6187.41842784408,19179.050157630514,933.0724279450936
Wednesday January 01 2025 14:06:55,156855979642.07074,742987185421.8862,-6583345569.555088,-6215.537292537906,19190.999900013696,933.0950776549007
Wednesday January 01 2025 14:07:38,156855711390.0076,742988012068.5482,-6583305388.7034855,-6243.508826011879,19202.829044652455,933.1155567732872
Wednesday January 01 2025 14:08:21,156855441616.7311,742988840192.5245,-6583265159.955972,-6271.533949803683,19214.622981722874,933.1340272874021
Wednesday January 01 2025 14:09:05,156855168717.25977,742989674676.1439,-6583224646.418353,-6299.777920858796,19226.450540672686,933.1505727649755
Wednesday January 01 2025 14:09:48,156854896153.44525,742990504922.3235,-6583184362.603454,-6327.882063145224,19238.161404258746,933.164978966044
Wednesday January 01 2025 14:10:31,156854622006.24692,742991336792.6622,-6583144023.93206,-6356.044756579329,19249.83861660211,933.1773610336267
Wednesday January 01 2025 14:11:14,156854348103.7192,742992164754.1848,-6583103898.549756,-6384.078649254395,19261.40483806936,933.1876487298242
Wednesday January 01 2025 14:11:58,156854071344.68375,742992998173.3021,-6583063532.541689,-6412.300867512189,19272.990851014147,933.1959563944046
Wednesday January 01 2025 14:12:41,156853791718.9189,742993837019.5055,-6583022927.795484,-6440.710427281872,19284.595218487382,933.2022471865304
Wednesday January 01 2025 14:13:24,156853512617.35037,742994671117.4116,-6582982576.8260565,-6468.962698546271,19296.077203467892,933.2064459619664
Wednesday January 01 2025 14:14:07,156853230449.82874,742995511190.1036,-6582941960.879232,-6497.42087715463,19307.5843880074,933.2086058462024
Wednesday January 01 2025 14:14:51,156852949474.08325,742996344566.3402,-6582901692.497068,-6525.655689333801,19318.94337109753,933.2087005465836
Wednesday January 01 2025 14:15:34,156852666025.96097,742997182129.0182,-6582861245.657311,-6554.035812085822,19330.30283673848,933.2067441710051
Wednesday January 01 2025 14:16:17,156852381501.4286,742998019730.238,-6582820820.789618,-6582.420703479707,19341.60619396746,933.2027344676043
Wednesday January 01 2025 14:17:01,156852095293.64346,742998859146.8318,-6582780332.16103,-6610.870568762431,19352.877326176018,933.1966596993581
Wednesday January 01 2025 14:17:44,156851808408.29297,742999697426.1818,-6582739922.160635,-6639.285320755965,19364.076611437642,933.1885423052079
Wednesday January 01 2025 14:18:27,156851520461.83505,743000535696.1044,-6582699536.315545,-6667.70316157811,19375.219325151993,933.1783791070782
Wednesday January 01 2025 14:19:11,156851230878.7584,743001375623.5826,-6582659094.327863,-6696.180593129409,19386.327550637485,933.1661473787284
Wednesday January 01 2025 14:19:54,156850940341.97757,743002215221.1754,-6582618691.89161,-6724.6502202188085,19397.3749604181,933.1518747051294
Wednesday January 01 2025 14:20:37,156850648402.7688,743003055782.7673,-6582578266.71426,-6753.1559008214135,19408.37860589258,933.1355402562468
Wednesday January 01 2025 14:21:21,156850356244.56082,743003893909.6843,-6582537982.130944,-6781.582348454751,19419.29423303541,933.1172188848898
Wednesday January 01 2025 14:22:04,156850060111.0448,743004740346.2213,-6582497321.908733,-6810.29398883109,19430.261271937954,933.0966577468243
Wednesday January 01 2025 14:22:48,156849763885.11517,743005583964.4937,-6582456820.772774,-6838.913370322469,19441.13507820179,933.0741105681008
Wednesday January 01 2025 14:23:31,156849465535.6035,743006430548.8022,-6582416200.975891,-6867.636703908692,19451.99028314387,933.0494256651137
Wednesday January 01 2025 14:24:14,156849166875.50787,743007274950.9379,-6582375709.510954,-6896.289303568295,19462.760884317002,933.0227537097256
Wednesday January 01 2025 14:24:57,156848867804.72052,743008117476.4349,-6582335331.501846,-6924.881493575458,19473.451274215164,932.9941031949903
Wednesday January 01 2025 14:25:41,156848568675.26343,743008957159.4795,-6582295112.984421,-6953.380451167183,19484.049756302942,932.9635273812181
Wednesday January 01 2025 14:26:24,156848266682.7347,743009801861.0814,-6582254677.474452,-6982.052973415699,19494.655420986583,932.9307354722278
Wednesday January 01 2025 14:27:07,156847963202.57446,743010647701.5234,-6582214210.894431,-7010.767383451746,19505.219027444196,932.8958591353942
Wednesday January 01 2025 14:27:51,156847660147.98944,743011489365.0664,-6582173967.379725,-7039.343187229595,19515.674576055506,932.8591318052539
Wednesday January 01 2025 14:28:34,156847355047.34775,743012333724.3666,-6582133618.204925,-7068.013694781406,19526.107674228024,932.8202621834969
Wednesday January 01 2025 14:29:17,156847047148.61478,743013182821.6534,-6582093066.032723,-7096.848273593851,19536.54290043451,932.7791327274391
Wednesday January 01 2025 14:30:01,156846738814.3547,743014030126.4244,-6582052622.823103,-7125.625151157128,19546.89978679451,932.73605239654
Wednesday January 01 2025 14:30:44,156846428600.74774,743014879604.6411,-6582012099.23702,-7154.479005781489,19557.226856575955,932.690821417214
Wednesday January 01 2025 14:31:27,156846118137.63004,743015726794.1469,-6581971708.08022,-7183.258253703378,19567.469958080786,932.6436810062474
Wednesday January 01 2025 14:32:11,156845807023.04892,743016572810.2266,-6581931395.985177,-7212.000743405534,19577.643001838653,932.5945847215067
Wednesday January 01 2025 14:32:54,156845493952.09918,743017421195.361,-6581890994.152164,-7240.826814631313,19587.788548157398,932.5433258591762
Wednesday January 01 2025 14:33:37,156845181121.13147,743018266004.2301,-6581850785.608767,-7269.534434578394,19597.835699039955,932.4902710706558
Wednesday January 01 2025 14:34:21,156844866431.53104,743019112912.0907,-6581810500.130635,-7298.316428653056,19607.852175363867,932.4350723267173
Wednesday January 01 2025 14:35:04,156844548392.56677,743019965888.8723,-6581769949.158911,-7327.307739556319,19617.88420349521,932.3774448137822
Wednesday January 01 2025 14:35:47,156844232341.16382,743020810632.3511,-6581729812.490202,-7356.022227529067,19627.763864934146,932.3183655871834
Wednesday January 01 2025 14:36:30,156843912587.42484,743021662357.1266,-6581689367.124764,-7384.977041359652,19637.669304324587,932.2567781188654
Wednesday January 01 2025 14:37:13,156843593110.32254,743022510447.4912,-6581649117.249911,-7413.8112940511055,19647.476811575158,932.1934411536913
Wednesday January 01 2025 14:37:57,156843271842.01663,743023360401.9576,-6581608801.787525,-7442.711901931656,19657.25022506742,932.1279533788241
Wednesday January 01 2025 14:38:40,156842949847.18527,743024209399.2992,-6581568554.542264,-7471.582922581507,19666.95709246837,932.0605319441597
Wednesday January 01 2025 14:39:23,156842626855.89417,743025058157.4106,-6581528341.384192,-7500.448744266322,19676.60581574245,931.9911270553341
Wednesday January 01 2025 14:40:07,156842299095.91824,743025916541.4764,-6581487695.241094,-7529.644907136221,19686.307697793753,931.9189016827875
Wednesday January 01 2025 14:40:50,156841972734.79663,743026768383.5452,-6581447381.771356,-7558.621489299585,19695.879774044362,931.8452082404527
Wednesday January 01 2025 14:41:33,156841645076.5163,743027620750.9427,-6581407066.221814,-7587.618846298948,19705.40212661782,931.7694596406775
Wednesday January 01 2025 14:42:17,156841315215.7254,743028475981.8463,-6581366638.087465,-7616.7165214952,19714.9006203368,931.6914390321915
Wednesday January 01 2025 14:43:00,156840983942.67712,743029332009.0188,-6581326195.187633,-7645.844181271152,19724.352012370797,931.6113249730303
Wednesday January 01 2025 14:43:43,156840651459.89078,743030188303.8014,-6581285762.492447,-7674.98382432713,19733.75043650385,931.5291660872108
Wednesday January 01 2025 14:44:27,156840318886.82657,743031041994.69,-6581245475.447333,-7704.037703746314,19743.064678710853,931.4452490245957
Wednesday January 01 2025 14:45:10,156839985470.06628,743031895031.7737,-6581205241.84668,-7733.072153176666,19752.316406775066,931.3593964253582
Wednesday January 01 2025 14:45:53,156839649581.3355,743032751566.8047,-6581164865.937772,-7762.228480117394,19761.550444813012,931.2711832712604
Wednesday January 01 2025 14:46:37,156839312278.63135,743033608880.623,-6581124476.020252,-7791.414127890506,19770.73713418784,931.1808773808865
Wednesday January 01 2025 14:47:20,156838973851.08643,743034466234.2056,-6581084106.895928,-7820.603923881363,19779.868548326165,931.0885565363387
Wednesday January 01 2025 14:48:03,156838634484.35892,743035323159.0043,-6581043780.563915,-7849.781895918099,19788.939806553986,930.994275356039
Wednesday January 01 2025 14:48:47,156838291779.77106,743036185686.3044,-6581003213.353267,-7879.15341416856,19798.014322568626,930.8973548593307
Wednesday January 01 2025 14:49:30,156837947810.40338,743037048569.1436,-6580962652.232732,-7908.5398153635,19807.03638431722,930.7983664536772
Wednesday January 01 2025 14:50:14,156837603723.72955,743037908939.3436,-6580922231.89267,-7937.843392266368,19815.976284574743,930.6976495423391
Wednesday January 01 2025 14:50:57,156837259553.98962,743038766735.8658,-6580881954.953376,-7967.062023860363,19824.83395396936,930.595231858776
